"","nsample=2","nsample=3","nsample=4","nsample=5","nsample=6","nsample=7","nsample=8","nsample=9"
"sim40",3.2606524140028,12.6034296923216,11.2726799706456,14.5844683815607,13.847734191317,21.6500402259712,25.129306753511,25.8819099798242
"sim41",6.98960910394265,13.891200507956,16.8417456397408,18.8003000125689,16.6964209452143,26.5028813197941,23.3062879197978,25.8390482009208
"sim42",6.78665572567084,5.18036643385083,8.04279438294211,10.7081781938752,25.0622779821161,20.0062950576097,18.9575425969124,30.0379832562951
"sim43",2.73448349112428,15.254095444316,15.7888680539958,17.7126824228471,23.8289451520196,17.9909584037205,31.9373581756714,23.7604941707077
"sim44",3.46462867375158,8.86212420400167,9.08759145202948,14.1993588452349,22.707463002961,23.0939868653852,17.0227706355171,25.1180586854256
"sim45",3.8983597412069,4.84629331374559,11.9067326656625,14.1525676976885,16.3638078442978,19.4802407827036,21.8906552316422,24.1552273658241
"sim46",7.55913480852683,8.4773575875802,10.0004484952741,11.1921854779172,14.4967003203968,17.7836949461631,23.2166372956296,23.3505838587198
"sim47",8.07038054831031,10.6174582145371,10.5317001834448,11.9299941046081,15.475108106722,25.442899873752,28.5113566519284,26.6626803362508
"sim48",11.0395349807314,7.0138469923305,14.111219788629,15.1217927985357,13.3857258309055,19.8234102588476,24.624183011805,32.0529223282347
"sim49",4.44415749900304,10.7518458214735,4.2798731358518,16.3929629445735,13.3466630671773,18.7144657430708,16.6840820287956,22.4257422477464
"sim50",5.65938169219111,8.84389774703943,12.1796417796161,11.4943778447759,22.4664216143148,17.9730341171771,26.4343375431326,30.2826058529935
"sim51",9.37933965831216,9.45568668294561,12.4530129119034,10.2857146172523,19.9873346639653,20.443488049845,25.924955793453,25.2759962816318
"sim52",5.53023018317495,6.90499576338533,11.8306174385234,17.1528718241351,20.8208252408066,18.4315795971326,23.615316347714,23.6785535480212
"sim53",11.9422702394587,20.6425299354752,9.56295738757833,14.2635379870009,18.3771860689024,19.1233952992599,24.5205321110848,28.4176158394251
"sim54",8.0077535447892,7.2760373808689,12.6304856317478,12.7888663374712,20.9345417310843,14.8632213871708,25.6648497064343,21.2594323429161
"sim55",4.29044524361208,10.0690295575798,11.0094522299889,21.2074399614861,17.0485789452581,18.7377490772448,18.6508195033411,21.51627161418
"sim56",5.40153386692032,11.4800893365458,13.1030106394145,14.3706309228255,24.4942595826739,23.7808555465063,21.7248397234473,21.5071948906179
"sim57",4.69441524335389,6.52131308303032,15.9500021704792,15.3985045650483,15.0988654036418,20.5533511979209,22.4908155161427,31.4383094087087
"sim58",9.51162735267325,10.7074597987864,10.6826395663152,12.7588433556975,13.9878476461021,18.6345738675798,25.8887824184408,26.6775711289866
"sim59",6.42223661314563,10.7039196230439,12.8930861555526,14.4980068933738,17.3843114608613,22.4753412210367,22.7896971951701,22.9540541529169
"sim60",3.92787189322391,4.81856462128428,14.6572538729286,9.50629941358687,23.6370092736652,15.0846194321261,25.5932930333605,22.9573773408039
"sim61",11.1019532088774,13.1488058627329,11.2888426936844,13.8030445676399,12.8942398224043,29.6826746567597,26.0471882718427,34.9368115720137
"sim62",5.27546042478908,8.03789869372939,11.2940935617116,17.465866952643,12.0574489931886,26.5872487208289,16.8948148267517,32.5670940298168
"sim63",2.83925956524582,7.30670888845009,16.0958506593414,9.90537240644541,22.4831567442786,22.6531483854885,28.1338916099759,26.3707776881108
"sim64",5.63052519915903,14.1716684540351,10.7291184193477,20.5500394849394,20.0322195451546,14.9314511084382,28.4684720436663,38.2677744499033
"sim65",7.37806328647039,10.6764289894384,12.0324997172957,19.3488308501901,16.1936102602812,17.3802073653231,21.1108258843592,25.3331707168735
"sim66",4.71643922464409,4.66746596312587,10.8780970093375,17.2872415635991,16.0609873469196,18.5548801258606,24.5534088769364,26.2632765965936
"sim67",11.1085632958297,13.4343399484869,10.1259637979786,14.2282898842292,20.6615195770088,25.3431563848091,20.4332669893365,32.9378572715066
"sim68",4.84091093096167,7.70935288407022,10.8123832132936,14.3570814341573,15.8070249622967,18.225579619217,20.4826514065679,24.5458444921559
"sim69",8.81669038768769,9.83301961856485,11.2770237594979,10.7678369329549,14.962302245851,24.2600847641701,24.0052477027231,25.6555841437202
"sim70",11.0535435874827,12.9703754061705,6.85334892957605,11.8404862348148,24.7030039302935,18.6830414637773,20.4912352527107,30.2421317377873
"sim71",5.48763970585892,7.7609695037474,20.8576850752892,15.269394811684,7.91032397449913,18.3537931427121,23.9385838221035,26.6221053607675
"sim72",6.090269341937,8.85720149807732,8.86280217708344,14.4230302812723,16.4505178908474,23.1224389272862,27.1979189215217,24.6498029810212
"sim73",4.0061402120048,3.74632254755565,8.42804801442161,17.6362656610684,22.8415978950883,21.1563890640183,23.1862774229545,25.9356721477908
"sim74",7.90830164425203,7.44998533593039,10.6443357669212,18.4909900389767,20.8186169122214,24.3452032095571,24.9079359259767,28.0219288007692
"sim75",12.6808207778247,7.93215766883885,17.6189302528298,7.50244429179773,17.0000319099021,16.5745882133588,29.5061843032687,25.3941412052361
"sim76",5.24005908234238,7.13906406249126,12.6851314725451,17.3554256817056,15.550341893604,25.495504214618,22.3858030780306,26.50650466414
"sim77",9.4424698227493,6.68358319071574,18.2168121383453,17.8225379345012,12.5845957243559,24.1232946001364,22.2992545826066,29.5687358339331
"sim78",5.51660304802546,10.7856721396277,11.2522040516175,20.8559143924586,12.2076399993237,22.2965038090038,19.1850845831453,19.9067750847364
"sim79",4.96022376850674,10.2851151610459,11.8650715516605,14.3107819670783,20.7529643730949,18.3193877515034,21.1190261933502,26.0200488079663
"sim80",3.57973769637489,14.6262336684223,7.81614706789143,9.14674316950411,17.573976194311,21.2353338507207,18.5873536266168,25.8261133282925
"sim81",4.43212048871446,3.33824918714821,10.4145802229888,14.5671694162301,14.7231313058219,16.4982641439222,16.0131887709087,24.8691414523768
"sim82",4.91599958671114,4.48975407012311,11.2783318817277,17.1865097181518,24.3392131072036,19.9274657056747,25.4374501217751,25.342363779365
"sim83",7.22585777000701,9.15119180602896,14.5057029872096,14.2926763392784,17.8459661393808,16.11398896678,23.1588639363132,24.138881519015
"sim84",8.75006398070932,9.22291057715495,10.1923971305632,15.6680123128126,18.1640872103264,19.9906538991378,29.2688803976377,23.9256879236223
"sim85",5.61868834408978,9.15042781008954,5.80690494315201,16.6742156464368,12.9841820450169,19.4428787586945,23.7274099143832,25.9261265277915
"sim86",7.44422137449101,9.20554552823366,9.83637284500687,19.4570154986746,23.0852590835957,21.0367047567203,22.8498665395966,26.6485627152448
"sim87",5.44741501039859,6.30116153131981,8.69884466151325,16.5045976401839,25.6715284768321,26.5405627783574,22.8945437689133,27.944589757425
"sim88",8.89604838650204,10.7346263203014,10.7420838457398,19.3931708759173,14.4605969684728,18.4072074217545,21.0738565151675,25.7925272747949
"sim89",6.21278317147337,14.5513380636887,15.5715393704793,14.7122534408852,19.028189125496,24.0217526094278,25.1909348115542,31.4954506811321
"sim90",7.44292795826428,6.07434265854589,10.9022727316002,10.2002671601126,15.2972956915834,19.6063670471715,21.2306445056765,25.0748966024944
"sim91",6.84344290873107,9.7475977431347,14.3909094628806,14.4353508690526,19.659807842168,21.4994986358267,22.6366916866631,27.4261425824108
"sim92",12.4714571409258,6.76949131399712,8.32578537778817,18.5310422048422,11.5372663837296,22.0156984280513,21.6668480380873,25.6473129788181
"sim93",2.4731156530025,7.83792934691961,11.858460087182,13.9183726047423,18.0782965870032,18.8129977420232,18.274367257057,31.6598067236598
"sim94",6.42643650382195,8.1602531582158,13.9323015555096,12.5693065032257,22.5573123372691,17.8749389901038,23.0980115329018,25.3226490987466
"sim95",12.1667002223117,8.36507565408152,11.9664517242753,16.6073461924014,19.6342027880981,21.4807554610327,22.4350562913645,35.867109285741
"sim96",5.93113383281865,17.1417287984856,13.5665769055333,11.334182636115,18.3163872649123,21.7470781456023,31.3183639890433,30.4267791050062
"sim97",6.03122425137979,6.73595620419497,6.41005454746939,14.1077080067358,18.5297836911891,26.8605607993464,26.7937128578881,26.1004410081363
"sim98",7.09207631180281,5.43803483337123,10.260990653575,17.9676284806194,18.3990075800345,17.8601302559884,20.2334662328775,32.82959558664
"sim99",5.73008017682332,12.9995568071483,12.9371205131861,12.8278638205081,15.8380611714838,21.0059810904202,23.2888677271419,22.0872379202565
"sim100",11.360897075417,9.10514308430151,14.3068050953014,15.0235774324308,16.8782368819221,22.3042308547363,23.0684677462962,25.9708461613494
