"","nsample=2","nsample=3","nsample=4","nsample=5","nsample=6","nsample=7","nsample=8","nsample=9"
"sim82",4.93461057662224,4.36187032704746,11.0900715962144,17.5752110901579,24.9543672587708,20.3662032038586,25.2961115405698,25.6685379032846
"sim83",7.69818457192156,9.11750946688565,15.1038198211303,14.3202853724022,17.8847777728649,16.1019223075559,22.951506023146,24.5686233227286
"sim84",8.65265945368524,9.4961806912107,10.4838621239189,15.7235515613741,18.2439466226941,20.4455872137145,29.5590029162992,24.2622576151166
"sim85",5.76394546638115,8.93389281640155,5.86687772751335,17.228005412279,12.9170690045824,19.6981742439929,23.198338745213,26.1639494634569
"sim86",7.34982566087788,9.71115115694225,9.85267332895466,19.9901452375752,22.837060044701,21.5638140507909,23.4411060783587,26.8956735358595
"sim87",5.41577730363621,5.8921981137687,8.2751830958327,16.3559792485269,26.1910223930461,27.455171962046,22.7804351810893,28.7765067321869
"sim88",8.93721222561923,11.1197222019147,10.3613097955773,19.3255551727078,14.5533751392257,17.9972232480284,21.0755662557324,25.4628038433318
"sim89",6.05878867083867,14.662280866639,15.632690466369,14.9387098654922,18.8493438947693,24.1455197783527,25.4242923723666,32.085940658619
"sim90",7.54589051047494,6.03861495808806,11.2579589382471,10.1345601960833,15.0681687586545,19.4908113677789,21.5458352403174,25.1369826474585
"sim91",6.97397061816613,9.79153607694722,14.4340491199663,14.7806708570663,19.9095774275408,21.5830896341978,22.678792426063,27.456103197676
"sim92",12.7511572117606,6.55442966850731,8.24071977099478,19.1465032783043,11.6292935842863,21.6135876932925,21.6499598344694,25.9528633842719
"sim93",2.28327811357735,7.62411045515842,11.5565562011394,13.6959116329342,18.0075589135575,19.2350167278002,17.9276945615669,32.1628408418708
"sim94",6.5485233506381,7.9108989024223,13.3677444870234,12.1665644549159,22.8059897423099,18.0725960204916,23.3209570745837,24.9267287878129
"sim95",12.2262152965294,8.18176863045894,12.192659278313,16.5752333458334,20.315047319376,21.6318594114177,22.4832675522133,36.82090211428
"sim96",5.8486748772421,17.0506335067746,13.8487719592123,11.1207102876131,17.8779842224666,21.5557058181029,31.582890640457,30.7804498853084
"sim97",6.2184282080806,6.76025234473136,6.18658218923675,14.3083249590908,18.2850300170446,27.2718445723274,27.054782281324,26.1986175152664
"sim98",6.93239356860743,5.06018345744512,10.4085630938094,18.0074426389663,18.3286441953642,18.1298983878802,20.673985937041,32.9854045020867
"sim99",5.69309176791132,13.2820080418422,12.7824089474969,12.8750831361923,15.854519111277,21.0278294692386,23.3599686412865,22.2042121705419
"sim100",10.7542052458915,9.28890115092016,14.2494015418699,14.7493747778725,16.7763826528684,22.0064787268095,23.5071548958583,26.2453116001578
