"","nsample=2","nsample=3","nsample=4","nsample=5","nsample=6","nsample=7","nsample=8","nsample=9"
"sim63",3.26823450133749,6.13046548548041,12.4240184713631,8.11084724945825,18.0510332009877,16.7001168747381,20.9357045208545,19.1889591419148
"sim64",4.94805072702139,10.6838366276916,8.18947439382525,15.3259364051892,15.1615920879497,12.1685179831181,19.785727519044,28.7572805069631
"sim65",6.01761864759389,7.91725190555385,10.5548646934986,15.2626267098673,12.4997871044293,14.2143584535354,16.1565246114306,20.0834900475816
"sim66",4.05961343007413,4.67180617952655,8.65339007050301,13.8913344368606,12.5763795974993,14.6060701890207,18.7729736162003,20.7224837125035
"sim67",7.74735069147154,9.89791004993481,8.96748376910912,11.6797935012905,15.180659754654,19.8806202851586,16.9459631237934,25.2949078957811
"sim68",4.14981402917044,6.30594366641324,8.77714192347452,11.8084403256254,12.1052936209802,14.631343145612,16.506437026535,19.8590438322068
"sim69",6.908125040036,7.93922850338067,9.50867796227995,9.71793223888609,12.189660429744,19.4829390068648,18.2135736355244,20.5788730268813
"sim70",7.87802983293388,8.98336446588448,6.38899862098517,9.64445025533412,17.6353327527144,14.889965952601,16.0496433895588,23.2450441196153
"sim71",4.60344775468233,6.27551859622154,14.8649427272286,12.2967697508092,6.39201609443673,15.4674979979548,18.9303853213248,20.7937540650939
"sim72",5.06105093918139,7.10860494159502,7.16859681189595,12.3477930794156,13.2924340103396,17.6610198844188,19.2646552253988,18.7478340702023
"sim73",3.38039874273075,3.40164665989384,7.77604247397801,13.450910740988,16.987557728263,16.5817761779089,18.952674500093,21.9656983347605
"sim74",6.43150407827849,6.16440956049293,7.70346007760629,13.8022631037326,16.0227610684908,18.5640659005277,18.6386484737424,21.3599408180548
"sim75",8.20281732660075,5.89640675547474,12.7228221448128,6.77389805698402,14.0522334407782,13.2198594965571,23.2863260713544,20.0340180747887
"sim76",4.12032115576932,5.69478287359837,9.91862691149185,12.6476675165377,12.1415325026473,19.3538285651751,18.7982031607296,20.7615554911572
"sim77",7.45125930385975,5.00851315137198,13.020238030057,12.8891856133249,9.93310309574006,18.7641229766345,17.5115987015288,22.9643941506376
"sim78",4.39992000635303,8.5934479827012,8.16516317136526,16.5785805872498,10.2983238961094,17.4327566192411,16.0385723004128,16.1249930559092
"sim79",4.51910599563742,7.20033589425068,8.75298116519644,10.869330415688,15.5585074263129,13.7790083396959,16.9526486144303,20.2694425488805
"sim80",3.02274690316473,11.8045315029546,5.94121355786793,7.49093605882745,14.5365219968191,16.3711211024642,15.4330999416822,19.9356184744557
"sim81",3.18580527613651,3.02198114099041,8.54762281613428,12.1973907260332,11.8171988008178,12.5693261513598,13.447659199052,19.1352079462065
"sim82",3.63667596742442,4.5528030786703,9.88440838754913,12.2966826906601,18.7467391892572,15.9277007764473,19.2121784056914,20.3208693413195
"sim83",5.54617240590607,7.14060422297667,10.7761540138346,11.7187016412222,13.3210731248208,12.8693892292959,18.8814355785751,19.3896592778978
"sim84",6.85515454991308,7.0984578038162,8.23885726327046,13.1120773194211,14.8926855095368,16.158428916827,21.789230879236,18.865479050455
"sim85",4.71884640366205,8.05930675223328,4.90256037241523,12.8237242373762,10.3804478494681,15.632935951163,18.4133782702609,19.3696173823327
"sim86",6.70337658505926,6.72813709885832,7.52248080168017,14.8389242519408,19.010206613827,14.6429698602344,17.7551324896678,20.071802066539
"sim87",4.39674789667269,5.4377708703229,7.65203296783602,13.3580631137816,18.8753534619553,19.1397899680742,17.1675033538688,20.1793955323119
"sim88",7.38483393030816,8.72886996778709,8.4428050676024,14.7401330776117,11.0167023464104,16.3157453203095,16.5987876818877,20.5422802829023
"sim89",5.53582912338602,11.3210504780068,11.5297631880504,10.9921141190382,14.4436790608634,18.1036847665801,18.9289725532648,23.9347401719669
"sim90",6.26272651398944,5.90497493275976,8.76537543684228,8.27542484587607,12.9350303838161,16.0947982852972,16.7620574540543,19.6348091136234
"sim91",5.34455871238087,7.23255206554676,10.3520413745179,11.0779475125645,14.7719507133455,18.1453300320086,18.170541221269,20.6161583411885
"sim92",9.74314074940698,5.91865959383327,7.18610794502924,13.8666970742261,9.66556449681069,17.4371442658906,18.0435479637386,20.4413000105495
"sim93",2.69106552422275,6.29583830849087,8.74262362697562,10.7190142712762,13.6747508388733,14.1384223621172,15.5800334390476,24.3936491331782
"sim94",4.64576157403402,7.22069216001758,10.9174645251504,11.7054062629081,16.8436101195792,12.8600324045813,18.0831730295122,19.2289459482996
"sim95",9.67149649635041,6.62614931149573,9.36208870478399,12.4002088195326,14.0955620321741,15.5930388597694,17.9771284356251,26.8412294034714
"sim96",4.75846927835467,12.9006000746771,10.0830448488228,9.40750827479646,13.5987662049467,17.1549657824552,24.3524286740032,23.898338012002
"sim97",4.9257650614,5.55018152866786,6.20244014798355,10.6777260013092,14.6113560315193,18.8133254690172,20.696438981159,20.5825266498749
"sim98",5.07013479096035,5.47940404124817,8.59337674464923,13.5919132971834,13.6086183706794,13.0828178513242,15.7971003886294,24.5525050358556
"sim99",4.92081280082433,9.21214334035423,10.991820350176,10.5117804127742,12.7635633986594,16.5994246856592,18.6660076050823,16.8559680512345
"sim100",8.09481379812151,7.17236834998463,11.1104159882175,11.4481545066639,13.9561371986112,16.8078628398586,18.5401786176476,19.7713632851254
