"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"53",0.82,0.865,0.855,0.865,0.83,0.885,0.84
"54",0.85,0.885,0.855,0.86,0.86,0.83,0.79
"55",0.85,0.86,0.855,0.88,0.805,0.82,0.905
"56",0.875,0.825,0.815,0.85,0.84,0.845,0.75
"57",0.845,0.87,0.825,0.805,0.845,0.86,0.81
"58",0.835,0.81,0.78,0.835,0.84,0.785,0.875
"59",0.865,0.84,0.87,0.89,0.795,0.89,0.82
"60",0.855,0.875,0.865,0.89,0.88,0.855,0.855
"61",0.845,0.84,0.8,0.86,0.865,0.85,0.845
"62",0.865,0.86,0.83,0.875,0.845,0.84,0.89
"63",0.83,0.81,0.805,0.86,0.915,0.885,0.85
"64",0.85,0.875,0.88,0.885,0.89,0.775,0.85
"65",0.895,0.835,0.835,0.865,0.81,0.805,0.8
"66",0.835,0.82,0.85,0.81,0.72,0.885,0.875
"67",0.855,0.875,0.825,0.87,0.795,0.825,0.86
"68",0.865,0.87,0.84,0.865,0.77,0.84,0.815
"69",0.835,0.825,0.875,0.85,0.82,0.795,0.835
"70",0.845,0.845,0.865,0.81,0.89,0.69,0.835
"71",0.875,0.86,0.77,0.83,0.845,0.85,0.89
"72",0.84,0.86,0.88,0.79,0.805,0.85,0.86
"73",0.84,0.82,0.875,0.86,0.825,0.855,0.78
"74",0.855,0.84,0.88,0.88,0.875,0.825,0.86
"75",0.835,0.865,0.785,0.84,0.87,0.83,0.82
"76",0.83,0.81,0.845,0.84,0.835,0.85,0.89
"77",0.845,0.83,0.79,0.855,0.855,0.765,0.835
"78",0.865,0.78,0.885,0.785,0.815,0.885,0.725
"79",0.85,0.84,0.82,0.81,0.845,0.79,0.76
"80",0.865,0.87,0.845,0.85,0.86,0.85,0.78
"81",0.875,0.83,0.835,0.815,0.905,0.875,0.885
"82",0.87,0.855,0.865,0.85,0.765,0.905,0.82
"83",0.84,0.86,0.84,0.79,0.84,0.845,0.89
"84",0.845,0.84,0.855,0.86,0.855,0.83,0.915
"85",0.845,0.825,0.84,0.84,0.885,0.915,0.805
"86",0.835,0.84,0.835,0.79,0.815,0.845,0.895
"87",0.85,0.855,0.845,0.895,0.78,0.85,0.89
"88",0.86,0.875,0.86,0.86,0.855,0.855,0.86
"89",0.85,0.825,0.86,0.845,0.855,0.845,0.93
"90",0.855,0.845,0.85,0.89,0.86,0.8,0.715
"91",0.845,0.85,0.85,0.835,0.84,0.845,0.835
"92",0.87,0.835,0.845,0.815,0.795,0.875,0.88
"93",0.875,0.845,0.79,0.815,0.855,0.79,0.895
"94",0.85,0.88,0.85,0.825,0.83,0.905,0.89
"95",0.84,0.83,0.855,0.855,0.895,0.805,0.79
"96",0.855,0.855,0.885,0.87,0.815,0.76,0.83
"97",0.865,0.855,0.815,0.85,0.85,0.82,0.825
"98",0.865,0.865,0.765,0.9,0.865,0.805,0.74
"99",0.88,0.79,0.87,0.785,0.855,0.83,0.83
"100",0.84,0.855,0.84,0.85,0.84,0.8,0.835
