"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"39",0.515,0.395,0.355,0.525,0.42,0.755,0.5
"40",0.405,0.175,0.395,0.575,0.355,0.625,0.385
"41",0.67,0.54,0.56,0.245,0.345,0.725,0.395
"42",0.415,0.445,0.555,0.37,0.095,0.365,0.335
"43",0.65,0.24,0.5475,0.445,0.325,0.405,0.405
"44",0.655,0.535,0.765,0.495,0.375,0.235,0.36
"45",0.67,0.375,0.37,0.71,0.17,0.47,0.48
"46",0.49,0.445,0.42,0.495,0.45,0.215,0.465
"47",0.415,0.575,0.49,0.51,0.4,0.47,0.3275
"48",0.505,0.305,0.2525,0.1,0.3475,0.52,0.385
"49",0.67,0.64,0.605,0.475,0.585,0.37,0.565
"50",0.755,0.56,0.49,0.565,0.345,0.61,0.2
"51",0.55,0.24,0.26,0.48,0.435,0.355,0.395
"52",0.505,0.33,0.575,0.53,0.3,0.44,0.65
"53",0.415,0.54,0.575,0.515,0.735,0.315,0.495
"54",0.2825,0.395,0.235,0.7,0.34,0.3,0.645
"55",0.43,0.565,0.235,0.53,0.64,0.08,0.835
"56",0.4425,0.505,0.6125,0.38,0.09,0.675,0.305
"57",0.495,0.31,0.115,0.575,0.575,0.725,0.595
"58",0.42,0.165,0.74,0.525,0.29,0.8425,0.57
"59",0.705,0.475,0.53,0.45,0.605,0.86,0.325
"60",0.6,0.415,0.415,0.34,0.25,0.3125,0.405
"61",0.17,0.285,0.605,0.315,0.53,0.32,0.19
"62",0.255,0.52,0.695,0.545,0.38,0.64,0.39
"63",0.685,0.655,0.505,0.34,0.51,0.47,0.345
"64",0.77,0.315,0.325,0.39,0.38,0.685,0.445
"65",0.66,0.46,0.59,0.28,0.36,0.23,0.41
"66",0.635,0.56,0.41,0.155,0.08,0.57,0.535
"67",0.575,0.495,0.45,0.69,0.295,0.57,0.585
"68",0.38,0.74,0.485,0.6,0.53,0.53,0.52
"69",0.43,0.505,0.54,0.48,0.36,0.4375,0.615
"70",0.42,0.62,0.48,0.51,0.45,0.57,0.335
"71",0.675,0.41,0.305,0.43,0.275,0.565,0.655
"72",0.48,0.55,0.385,0.66,0.55,0.51,0.615
"73",0.67,0.365,0.465,0.4275,0.3,0.72,0.37
"74",0.56,0.495,0.645,0.33,0.51,0.31,0.66
"75",0.385,0.205,0.495,0.455,0.53,0.65,0.645
"76",0.44,0.355,0.42,0.72,0.2875,0.635,0.225
"77",0.445,0.525,0.48,0.43,0.665,0.395,0.73
"78",0.42,0.575,0.55,0.61,0.42,0.66,0.27
"79",0.3925,0.46,0.35,0.37,0.605,0.4375,0.3225
"80",0.835,0.5025,0.52,0.46,0.445,0.625,0.465
"81",0.395,0.39,0.5,0.465,0.58,0.315,0.33
"82",0.62,0.48,0.68,0.76,0.25,0.48,0.565
"83",0.6675,0.305,0.455,0.655,0.555,0.385,0.635
"84",0.505,0.58,0.43,0.2625,0.67,0.49,0.58
"85",0.485,0.445,0.48,0.345,0.56,0.345,0.395
"86",0.59,0.455,0.26,0.525,0.425,0.425,0.185
"87",0.375,0.415,0.545,0.355,0.44,0.495,0.325
"88",0.535,0.305,0.49,0.4725,0.76,0.48,0.545
"89",0.25,0.435,0.25,0.775,0.24,0.55,0.465
"90",0.46,0.775,0.47,0.3,0.28,0.305,0.295
"91",0.5,0.235,0.445,0.575,0.335,0.725,0.725
"92",0.435,0.44,0.26,0.33,0.585,0.53,0.21
"93",0.65,0.56,0.43,0.75,0.69,0.525,0.545
"94",0.51,0.165,0.535,0.445,0.54,0.515,0.305
"95",0.445,0.485,0.46,0.605,0.645,0.47,0.59
"96",0.775,0.46,0.6,0.32,0.585,0.2075,0.335
"97",0.42,0.42,0.735,0.37,0.56,0.415,0.585
"98",0.525,0.64,0.435,0.48,0.24,0.505,0.5775
"99",0.54,0.225,0.345,0.475,0.815,0.085,0.535
"100",0.605,0.215,0.63,0.49,0.49,0.76,0.37
