"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"87",0.86,0.835,0.79,0.835,0.845,0.88,0.75
"88",0.865,0.855,0.865,0.9,0.795,0.775,0.885
"89",0.855,0.785,0.85,0.8,0.805,0.875,0.825
"90",0.83,0.84,0.925,0.81,0.885,0.84,0.75
"91",0.85,0.84,0.87,0.885,0.78,0.88,0.87
"92",0.83,0.81,0.805,0.81,0.81,0.785,0.775
"93",0.825,0.83,0.845,0.835,0.87,0.77,0.805
"94",0.85,0.795,0.825,0.87,0.845,0.8,0.73
"95",0.81,0.81,0.805,0.77,0.795,0.89,0.715
"96",0.805,0.845,0.785,0.84,0.875,0.745,0.885
"97",0.855,0.845,0.825,0.81,0.76,0.88,0.835
"98",0.845,0.88,0.87,0.885,0.84,0.81,0.805
"99",0.835,0.865,0.855,0.86,0.865,0.87,0.82
"100",0.825,0.85,0.82,0.815,0.855,0.82,0.825
