"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"72",0.82,0.845,0.845,0.815,0.795,0.835,0.845
"73",0.845,0.835,0.82,0.83,0.81,0.79,0.8
"74",0.84,0.83,0.845,0.795,0.86,0.83,0.83
"75",0.84,0.83,0.81,0.82,0.84,0.785,0.78
"76",0.83,0.84,0.81,0.865,0.81,0.85,0.82
"77",0.845,0.825,0.815,0.855,0.77,0.835,0.81
"78",0.83,0.795,0.845,0.825,0.87,0.845,0.77
"79",0.835,0.835,0.815,0.875,0.83,0.825,0.805
"80",0.845,0.85,0.875,0.85,0.845,0.845,0.805
"81",0.86,0.835,0.86,0.83,0.88,0.875,0.855
"82",0.84,0.85,0.825,0.825,0.785,0.845,0.815
"83",0.84,0.85,0.82,0.8,0.805,0.81,0.77
"84",0.845,0.825,0.85,0.845,0.825,0.81,0.88
"85",0.83,0.855,0.835,0.865,0.845,0.84,0.83
"86",0.855,0.84,0.81,0.82,0.795,0.88,0.835
"87",0.845,0.85,0.83,0.835,0.805,0.925,0.795
"88",0.85,0.845,0.85,0.86,0.825,0.78,0.84
"89",0.86,0.82,0.85,0.86,0.83,0.81,0.875
"90",0.84,0.85,0.845,0.835,0.84,0.85,0.74
"91",0.845,0.845,0.845,0.815,0.8,0.855,0.83
"92",0.845,0.815,0.825,0.795,0.83,0.845,0.76
"93",0.845,0.825,0.81,0.845,0.84,0.79,0.85
"94",0.865,0.855,0.855,0.795,0.815,0.835,0.785
"95",0.845,0.82,0.835,0.78,0.82,0.81,0.725
"96",0.825,0.845,0.83,0.83,0.83,0.8,0.82
"97",0.855,0.855,0.79,0.82,0.86,0.83,0.765
"98",0.845,0.815,0.815,0.855,0.86,0.83,0.78
"99",0.845,0.84,0.875,0.79,0.845,0.82,0.825
"100",0.84,0.87,0.825,0.855,0.835,0.78,0.77
