"","pmiss20","pmiss25","pmiss30","pmiss35","pmiss40","pmiss45","pmiss50"
"46",0.77,0.735,0.795,0.735,0.75,0.765,0.785
"47",0.765,0.76,0.705,0.72,0.825,0.76,0.875
"48",0.78,0.795,0.755,0.775,0.7,0.84,0.815
"49",0.79,0.78,0.8,0.74,0.795,0.82,0.755
"50",0.77,0.725,0.765,0.78,0.735,0.71,0.7
"51",0.805,0.8,0.845,0.76,0.745,0.8,0.805
"52",0.785,0.775,0.78,0.8,0.695,0.745,0.75
"53",0.76,0.795,0.805,0.795,0.76,0.84,0.765
"54",0.78,0.825,0.74,0.765,0.78,0.79,0.675
"55",0.785,0.755,0.775,0.78,0.75,0.735,0.83
"56",0.8,0.72,0.76,0.79,0.755,0.765,0.645
"57",0.765,0.79,0.77,0.74,0.785,0.8,0.73
"58",0.76,0.705,0.695,0.785,0.76,0.735,0.815
"59",0.77,0.76,0.81,0.825,0.745,0.835,0.73
"60",0.75,0.815,0.76,0.795,0.79,0.775,0.76
"61",0.77,0.76,0.74,0.78,0.785,0.77,0.745
"62",0.78,0.79,0.73,0.815,0.765,0.76,0.81
"63",0.735,0.745,0.7,0.78,0.865,0.8,0.785
"64",0.77,0.78,0.835,0.79,0.83,0.67,0.755
"65",0.82,0.76,0.765,0.825,0.71,0.73,0.695
"66",0.735,0.74,0.775,0.73,0.55,0.8,0.81
"67",0.755,0.79,0.735,0.805,0.705,0.745,0.815
"68",0.79,0.8,0.755,0.79,0.705,0.76,0.72
"69",0.75,0.76,0.79,0.745,0.695,0.715,0.745
"70",0.76,0.74,0.795,0.735,0.825,0.58,0.755
"71",0.79,0.805,0.695,0.74,0.765,0.785,0.81
"72",0.77,0.77,0.82,0.73,0.725,0.795,0.81
"73",0.76,0.74,0.79,0.795,0.735,0.79,0.675
"74",0.77,0.785,0.79,0.805,0.81,0.735,0.805
"75",0.76,0.765,0.72,0.78,0.815,0.73,0.725
"76",0.74,0.735,0.75,0.76,0.77,0.81,0.79
"77",0.77,0.755,0.695,0.765,0.785,0.68,0.73
"78",0.785,0.705,0.785,0.755,0.76,0.805,0.67
"79",0.775,0.755,0.735,0.755,0.785,0.72,0.66
"80",0.785,0.825,0.78,0.78,0.755,0.76,0.67
"81",0.81,0.75,0.75,0.725,0.84,0.835,0.81
"82",0.785,0.775,0.79,0.78,0.67,0.845,0.76
"83",0.74,0.775,0.78,0.7,0.785,0.78,0.815
"84",0.77,0.755,0.775,0.785,0.78,0.745,0.875
"85",0.785,0.725,0.745,0.76,0.835,0.87,0.71
"86",0.75,0.775,0.765,0.715,0.725,0.765,0.815
"87",0.79,0.765,0.775,0.83,0.715,0.79,0.83
"88",0.75,0.795,0.775,0.81,0.8,0.775,0.8
"89",0.79,0.725,0.81,0.755,0.76,0.775,0.89
"90",0.775,0.76,0.745,0.835,0.785,0.68,0.645
"91",0.765,0.76,0.775,0.745,0.75,0.775,0.755
"92",0.78,0.76,0.77,0.735,0.74,0.8,0.81
"93",0.79,0.745,0.72,0.755,0.735,0.685,0.845
"94",0.76,0.825,0.77,0.73,0.78,0.86,0.805
"95",0.75,0.74,0.795,0.77,0.82,0.745,0.695
"96",0.77,0.775,0.81,0.815,0.715,0.68,0.775
"97",0.765,0.795,0.74,0.755,0.745,0.74,0.745
"98",0.775,0.81,0.625,0.825,0.785,0.705,0.675
"99",0.805,0.725,0.8,0.745,0.79,0.755,0.73
"100",0.74,0.805,0.755,0.795,0.795,0.695,0.74
